"","...1","...2","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","sampling_month","sampling_season","disturbance_type","comparison_type","disturbance_av","control_av","disturbance_av_before","control_av_before","dist_var","control_var","dist_var_before","control_var_before","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","TN","SOC","soil_moisture","phylum","Taxa_Class","Taxa_subclass","superorder","Taxa_order","Functional_group_size","total_carbon","bulk_density","available_WSC","clay","sand","silt","ph","organic_carbon","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","soil_pH","soil_type","temp_bio","precip_bio","sand_usda","silt_usda","clay_usda","temp","precip","trophic_all","temp.1","precip.1","precip_seasonality","temp_seasonality","aridity"
"221","263","221","Liu_2020a","Liu_2020a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","August","Summer","precip_inc","undisturbed vs disturbed",373.493976,277.1084337,NA,NA,NA,NA,NA,NA,"SE",4,4,NA,NA,NA,50.3,10,130,130,492,NA,1.88,101.76,0.28,"Nematoda",NA,NA,NA,NA,"microfauna",5.5461,1.33,1,21,42,37,5.1,1.39,31.76666667,114.0166667,"temperate seasonal forest","deciduous","FALSE",907,1119,15.2,4.19,"sandy loam",15,1147,60,25,10,15.2,1119,NA,15,114.7,57,8792,0.585286456947437
"222","264","222","Liu_2020a","Liu_2020a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","October","Autumn","precip_inc","undisturbed vs disturbed",578.313253,554.2168675,NA,NA,NA,NA,NA,NA,"SE",4,4,NA,NA,NA,50.3,10,130,130,730,NA,1.88,101.76,0.28,"Nematoda",NA,NA,NA,NA,"microfauna",5.5461,1.33,1,21,42,37,5.1,1.39,31.76666667,114.0166667,"temperate seasonal forest","deciduous","FALSE",907,1119,15.2,4.19,"sandy loam",15,1147,60,25,10,15.2,1119,NA,15,114.7,57,8792,0.585286456947437
"223","265","223","Liu_2020a","Liu_2020a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","June","Summer","precip_inc","undisturbed vs disturbed",578.313253,506.0240964,NA,NA,NA,216.8674699,NA,NA,"SE",4,4,NA,NA,NA,50.3,10,130,130,850,NA,1.88,101.76,0.28,"Nematoda",NA,NA,NA,NA,"microfauna",5.5461,1.33,1,21,42,37,5.1,1.39,31.76666667,114.0166667,"temperate seasonal forest","deciduous","FALSE",907,1119,15.2,4.19,"sandy loam",15,1147,60,25,10,15.2,1119,NA,15,114.7,57,8792,0.585286456947437
"224","266","224","Liu_2020a","Liu_2020a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","October","Autumn","precip_inc","undisturbed vs disturbed",927.710843,1638.554217,NA,NA,313.253012,433.7349398,NA,NA,"SE",4,4,"FALSE",">0.05",NA,50.3,10,130,130,1095,NA,1.88,101.76,0.28,"Nematoda",NA,NA,NA,NA,"microfauna",5.5461,1.33,1,21,42,37,5.1,1.39,31.76666667,114.0166667,"temperate seasonal forest","deciduous","FALSE",907,1119,15.2,4.19,"sandy loam",15,1147,60,25,10,15.2,1119,NA,15,114.7,57,8792,0.585286456947437
"225","267","225","Liu_2020a","Liu_2020a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","June","Summer","precip_inc","undisturbed vs disturbed",713.9718956,659.0509805,NA,NA,126.2135922,116.5048544,NA,NA,"SE",4,4,"FALSE",">0.05",NA,50.3,10,130,130,1095,NA,1.88,101.76,0.28,"Nematoda",NA,NA,NA,NA,"microfauna",5.5461,1.33,1,21,42,37,5.1,1.39,31.76666667,114.0166667,"temperate seasonal forest","deciduous","FALSE",907,1119,15.2,4.19,"sandy loam",15,1147,60,25,10,15.2,1119,NA,15,114.7,57,8792,0.585286456947437
"226","48","229","Peguero_2021a","Peguero_2021a_1","abundance",NA,"FALSE","arthropods","predator",NA,"berlese funnel",NA,NA,"drought","undisturbed vs disturbed",2.245024876,2.493781095,NA,NA,0.672351577,0.563187062,NA,NA,"SE",12,12,"TRUE","<0.05",NA,NA,NA,30,30,6204,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.5574,1.21,5,19,47,34,6.4,0.98,41.35,1.033333333,"temperate seasonal forest","deciduous","FALSE",150,610,12.1,NA,"loam",12.1000003814697,676,37.5,39,17,12.1,610,"predator",12.1000003814697,67.6,24,5776,0.445498008223635
"227","150","227","Peguero_2021a","Peguero_2021a_1","abundance",NA,"FALSE","Collembola","detritivore",NA,"berlese funnel",NA,NA,"drought","undisturbed vs disturbed",4.071428571,3.839285714,NA,NA,1.353679788,1.382609978,NA,NA,"SE",12,12,"TRUE","<0.05",NA,NA,NA,30,30,6204,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.5574,1.21,5,19,47,34,6.4,0.98,41.35,1.033333333,"temperate seasonal forest","deciduous","FALSE",150,610,12.1,NA,"loam",12.1000003814697,676,37.5,39,17,12.1,610,"detritivore",12.1000003814697,67.6,24,5776,0.445498008223635
"228","239","228","Peguero_2021a","Peguero_2021a_1","abundance",NA,"FALSE","Mesostigmata","predator",NA,"berlese funnel",NA,NA,"drought","undisturbed vs disturbed",2.578125,6.754261364,NA,NA,0.83807699,2.129048993,NA,NA,"SE",12,12,"TRUE","<0.001",NA,NA,NA,30,30,6204,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",3.5574,1.21,5,19,47,34,6.4,0.98,41.35,1.033333333,"temperate seasonal forest","deciduous","FALSE",150,610,12.1,NA,"loam",12.1000003814697,676,37.5,39,17,12.1,610,"predator",12.1000003814697,67.6,24,5776,0.445498008223635
"229","328","226","Peguero_2021a","Peguero_2021a_1","abundance",NA,"FALSE","Oribatida","detritivore",NA,"berlese funnel",NA,NA,"drought","undisturbed vs disturbed",17.88194444,27.08333333,NA,NA,5.397922304,8.513689501,NA,NA,"SE",12,12,"TRUE","<0.001",NA,NA,NA,30,30,6204,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",3.5574,1.21,5,19,47,34,6.4,0.98,41.35,1.033333333,"temperate seasonal forest","deciduous","FALSE",150,610,12.1,NA,"loam",12.1000003814697,676,37.5,39,17,12.1,610,"detritivore",12.1000003814697,67.6,24,5776,0.445498008223635
"230","151","230","Pflug_2001a","Pflug_2001a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","high-gradient canister","October","Autumn","drought","undisturbed vs disturbed",0.88,3.27,NA,NA,NA,NA,NA,NA,NA,4,4,"TRUE","<0.05",NA,NA,NA,100,75,365,NA,NA,NA,337.9,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",2.7495,1.41,5,21,36,43,8,0.65,50.58426318,8.677588613,"temperate seasonal forest","coniferous","FALSE",NA,NA,NA,NA,NA,9.19999980926514,693,NA,NA,NA,9.19999980926514,693,"fungivore",9.19999980926514,69.3,13,6417,0.642986354987636
"231","172","233","Riutta_2012a","Riutta_2012a_1","abundance",NA,"FALSE","Diplopoda",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",0.970326409,0.863501484,1.637982196,1.486646884,0.37388724,0.18694362,0.204747774,0.24925816,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Diplopoda",NA,NA,NA,"macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"232","173","234","Riutta_2012a","Riutta_2012a_1","alpha diversity","species number","FALSE","Diplopoda",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.005882353,0.811764706,1.817647059,1.905882353,0.414705882,0.194117647,0.238235294,0.247058824,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Diplopoda",NA,NA,NA,"macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"233","174","237","Riutta_2012a","Riutta_2012a_1","abundance",NA,"FALSE","Diplopoda",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.379821958,1.237388724,1.789317507,1.753709199,0.240356083,0.364985163,0.0979,0.151335312,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Diplopoda",NA,NA,NA,"macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"234","175","238","Riutta_2012a","Riutta_2012a_1","alpha diversity","species number","FALSE","Diplopoda",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.720588235,1.217647059,2.805882353,2.117647059,0.114705882,0.317647059,0.114705882,0.282352941,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Diplopoda",NA,NA,NA,"macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"235","290","231","Riutta_2012a","Riutta_2012a_1","abundance",NA,"FALSE","Oniscidea",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.169491525,1.025423729,2.330508475,2.271186441,0.254237288,0.355932203,0.474576271,0.0932,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Malacostraca",NA,"Peracarida","Isopoda","macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"236","291","232","Riutta_2012a","Riutta_2012a_1","alpha diversity","species number","FALSE","Oniscidea",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.203296703,0.906593407,1.912087912,1.697802198,0.247252747,0.28021978,0.395604396,0.18956044,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Malacostraca",NA,"Peracarida","Isopoda","macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"237","292","235","Riutta_2012a","Riutta_2012a_1","abundance",NA,"FALSE","Oniscidea",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.245762712,0.805084746,1.796610169,1.093220339,0.0932,0.245762712,0.186440678,0.203389831,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Malacostraca",NA,"Peracarida","Isopoda","macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"238","293","236","Riutta_2012a","Riutta_2012a_1","alpha diversity","species number","FALSE","Oniscidea",NA,NA,"hand sorting",NA,NA,"precip_inc","undisturbed vs disturbed",1.392857143,0.791208791,2.002747253,1.293956044,0.107142857,0.197802198,0.222527473,0.18956044,"SE",5,5,NA,NA,NA,NA,NA,221,130.25,120,NA,NA,NA,6.05,"Arthropoda","Malacostraca",NA,"Peracarida","Isopoda","macrofauna",4.6875,1.25,4,51,17,32,5.8,1.25,51.76666667,-1.333333333,"temperate seasonal forest","deciduous","FALSE",9,730,10.1,NA,NA,9.69999980926514,627,NA,NA,NA,10.1,730,NA,9.69999980926514,62.7,14,4649,1.1909874290552
"239","181","248","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Entomobryomorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",27.91666667,46.79166667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Entomobryomorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"240","182","249","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Entomobryomorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",35.54166667,78,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Entomobryomorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"241","183","250","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Entomobryomorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",29.375,67.91666667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Entomobryomorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"242","240","242","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Mesostigmata",NA,"predator","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",32.5,46.5,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"predator",10.5,79.1,19,5917,0.733106985124079
"243","241","243","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Mesostigmata",NA,"predator","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",40.8,61.7,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"predator",10.5,79.1,19,5917,0.733106985124079
"244","242","244","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Mesostigmata",NA,"predator","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",46,59.7,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,"Parasitiformes","Mesostigmata","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"predator",10.5,79.1,19,5917,0.733106985124079
"245","243","257","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Neelipleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",0,0.333333333,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Neelipleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"246","244","258","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Neelipleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",0,1.541666667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Neelipleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"247","245","259","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Neelipleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",0,1.083333333,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Neelipleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"248","329","239","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",72.8,122,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"249","330","240","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",83.8,194,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"250","331","241","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Oribatida",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",105.5,162,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida","Acari","Acariformes","Oribatida","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"251","345","254","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Poduromorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",2.916666667,6.416666667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Poduromorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"252","346","255","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Poduromorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",6.166666667,14.58333333,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Poduromorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"253","347","256","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Poduromorpha",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",6.625,14.04166667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Poduromorpha","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"254","348","245","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Prostigmata",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",24.5,23.6,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Trombidiformes","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"255","349","246","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Prostigmata",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",26.7,36.7,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Trombidiformes","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"256","350","247","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Prostigmata",NA,NA,"tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",29.4,29.7,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Arachnida",NA,NA,"Trombidiformes","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,NA,10.5,79.1,19,5917,0.733106985124079
"257","352","251","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Symphypleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",7.458333333,10.08333333,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Symphypleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"258","353","252","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Symphypleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",6,18.58333333,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Symphypleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"259","354","253","Santonja_2017a","Santonja_2017a_1","abundance",NA,"FALSE","Symphypleona",NA,"fungivore","tullgren funnel",NA,NA,"drought","undisturbed vs disturbed",4.166666667,10.66666667,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,34.25,34.25,730,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,"Symphypleona","mesofauna",7.9236,1.24,6,19,37,44,7.5,2.13,43.96527778,5.711666667,"temperate seasonal forest","deciduous","FALSE",300,839.5,12.3,7,"clay",10.5,791,22.5,20,70,12.3,839.5,"fungivore",10.5,79.1,19,5917,0.733106985124079
"260","268","260","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","September","Autumn","precip_inc","undisturbed vs disturbed",624,563,NA,NA,124,112,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,4.15,0,176.0416667,176.0416667,2251,NA,NA,NA,13.2,"Nematoda",NA,NA,NA,NA,"microfauna",22.2921,1.41,5,10,50,40,4.5,5.27,60.81666667,16.5,"boreal forest","coniferous",NA,900,NA,NA,NA,"sandy",4.09999990463257,640,93,7,5,4.09999990463257,640,NA,4.09999990463257,64,29,8010,1.67514585728655
"261","269","261","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","September","Autumn","precip_inc","undisturbed vs disturbed",182,272,NA,NA,52,47,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,4.15,2,176.0416667,176.0416667,2251,NA,NA,NA,13.2,"Nematoda",NA,NA,NA,NA,"microfauna",22.2921,1.41,5,10,50,40,4.5,5.27,60.81666667,16.5,"boreal forest","coniferous",NA,900,NA,NA,NA,"sandy",4.09999990463257,640,93,7,5,4.09999990463257,640,NA,4.09999990463257,64,29,8010,1.67514585728655
"262","270","262","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,"FALSE","Nematoda",NA,NA,"baerman funnel","September","Autumn","precip_inc","undisturbed vs disturbed",39.3,23.5,NA,NA,8.5,2.6,NA,NA,"SE",NA,NA,"FALSE",">0.05",NA,4.15,8,176.0416667,176.0416667,2251,NA,NA,NA,13.2,"Nematoda",NA,NA,NA,NA,"microfauna",22.2921,1.41,5,10,50,40,4.5,5.27,60.81666667,16.5,"boreal forest","coniferous",NA,900,NA,NA,NA,"sandy",4.09999990463257,640,93,7,5,4.09999990463257,640,NA,4.09999990463257,64,29,8010,1.67514585728655
